TE-M-03136126,Tammy,Edwards,Edwards.Tammy@cleardesk.com,417,25,2016-12-04,2016-12-05,2,594361864005,HMBAOD248X,2,2016-12-06
TE-Y-35112635,Nathan,Cabrera,Cabrera.Nathan@cleardesk.com,107,6,2012-04-26,2012-04-26,5,921408890824,FDVQPF892E,1113,2012-04-26
TE-G-16637918,Bradley,Hayes,Hayes.Bradley@cleardesk.com,94,30,2000-07-28,2000-07-28,5,927204670266,RBYZXM467G,253,2000-07-28
TE-F-04371398,Frank,Baker,Baker.Frank@cleardesk.com,63,10,2000-05-08,2000-05-09,4,445411203066,BKMJJS383K,288,2000-05-10
TE-P-57676099,Regina,White,White.Regina@cleardesk.com,55,25,2014-01-02,2014-01-02,2,297768382230,GJBKWX256B,859,2014-01-03
TE-O-49154682,Dan,Taylor,Taylor.Dan@cleardesk.com,450,21,2004-02-22,2004-02-23,5,660507669031,TDVBPL032S,1797,2004-02-24
TE-A-76961252,Hunter,Anderson,Anderson.Hunter@cleardesk.com,411,6,2002-01-16,2002-01-17,3,055196878315,DPZXLK458I,58,2002-01-19
TE-N-50988648,Seth,Clark,Clark.Seth@cleardesk.com,473,23,2010-10-28,2010-10-28,2,322606919451,URAHZI815Y,432,2010-10-28
TE-S-02103982,Valerie,Miller,Miller.Valerie@cleardesk.com,88,8,2000-05-07,2000-05-09,3,108603907180,KUOMPH716O,1088,2000-05-09
TE-O-65323196,Allen,Rosales,Rosales.Allen@cleardesk.com,340,29,2020-01-05,2020-01-07,5,512348640891,VQVBMK273M,600,2020-01-09
TE-D-91227600,Amanda,Curtis,Curtis.Amanda@cleardesk.com,265,25,2006-03-12,2006-03-13,3,336178245298,EBHRLV291J,169,2006-03-14
TE-Y-50414780,Tiffany,Brown,Brown.Tiffany@cleardesk.com,226,7,2021-02-26,2021-02-26,3,381691317539,ODWBLZ492E,1046,2021-02-26
TE-L-80356447,Christopher,Scott,Scott.Christopher@cleardesk.com,246,12,2018-05-11,2018-05-11,1,124254936050,UBXVED712W,1112,2018-05-14
TE-C-67414778,Tricia,Baxter,Baxter.Tricia@cleardesk.com,220,30,2011-10-01,2011-10-02,4,386388730017,MCZVFT607B,140,2011-10-04
TE-X-77542589,Jade,Martinez,Martinez.Jade@cleardesk.com,39,14,2014-08-01,2014-08-03,5,473686693320,TUPNQO380D,1563,2014-08-03
TE-U-31081793,Christine,Short,Short.Christine@cleardesk.com,108,35,2011-09-09,2011-09-11,1,307194696761,NNOGXO868G,809,2011-09-13
TE-I-82408854,Barry,Dennis,Dennis.Barry@cleardesk.com,139,20,2011-08-17,2011-08-17,1,616335303872,HEWWFM792I,1702,2011-08-18
TE-Q-19198382,Sarah,Reese,Reese.Sarah@cleardesk.com,231,10,2002-04-28,2002-04-28,2,643960899741,JKEUCA911K,1048,2002-04-28
TE-V-91738393,Andrea,Perez,Perez.Andrea@cleardesk.com,472,29,2016-02-13,2016-02-15,2,279620301241,YJZOEK683D,576,2016-02-18
TE-A-45511149,Austin,Johnson,Johnson.Austin@cleardesk.com,462,18,2000-06-02,2000-06-04,5,014427226366,FMIHKS290M,254,2000-06-06
TE-M-15717292,Steven,Johnson,Johnson.Steven@cleardesk.com,349,5,2020-12-22,2020-12-22,2,549489142714,AYRTGO306E,1232,2020-12-23
TE-R-42034417,Kayla,Bryant,Bryant.Kayla@cleardesk.com,298,21,2019-12-04,2019-12-05,1,605331673686,OIAYKS455G,955,2019-12-06
TE-W-27990203,James,Hill,Hill.James@cleardesk.com,84,12,2000-05-21,2000-05-23,5,534390170548,YZLFVA465B,1054,2000-05-24
TE-V-01821389,Eric,Richards,Richards.Eric@cleardesk.com,65,31,2020-05-01,2020-05-02,3,952356360855,EEXHBC096W,175,2020-05-03
TE-V-04543766,Nicholas,Silva,Silva.Nicholas@cleardesk.com,39,28,2010-01-29,2010-01-29,3,050674688729,XVGXMM744K,650,2010-01-29
TE-M-50405208,Tyrone,Waters,Waters.Tyrone@cleardesk.com,45,18,2010-11-03,2010-11-04,2,273896938021,XBVDJU064R,1260,2010-11-05
TE-W-00879861,Randy,Morgan,Morgan.Randy@cleardesk.com,35,31,2016-10-30,2016-10-30,2,169593130902,NYMZKF762D,786,2016-10-30
TE-V-79036924,Barbara,Dickerson,Dickerson.Barbara@cleardesk.com,484,3,2019-06-30,2019-06-30,2,498733089626,MRXIJU671L,1330,2019-06-30
TE-R-38610761,Isabel,Mendez,Mendez.Isabel@cleardesk.com,376,28,2019-08-10,2019-08-10,1,800480729966,IAATLC820P,801,2019-08-12
TE-V-14135720,Antonio,Hall,Hall.Antonio@cleardesk.com,340,31,2005-08-11,2005-08-12,5,272526250576,JRWHWP074O,848,2005-08-12
TE-P-72527748,Ellen,Jones,Jones.Ellen@cleardesk.com,115,30,2020-06-01,2020-06-03,2,689901116393,KTAPFR323L,1379,2020-06-03
TE-U-86197355,Linda,Le,Le.Linda@cleardesk.com,32,23,2016-07-08,2016-07-10,5,527285791434,XDPIFM670H,325,2016-07-13
TE-H-92100988,Andrew,Powers,Powers.Andrew@cleardesk.com,338,16,2011-05-11,2011-05-13,3,808806269823,XLRORA390L,1483,2011-05-15
TE-T-17245354,Joseph,Castro,Castro.Joseph@cleardesk.com,337,20,2023-01-16,2023-01-16,2,310386319269,ZTPVAN432U,1096,2023-01-18
TE-W-76437033,Nicole,Nguyen,Nguyen.Nicole@cleardesk.com,76,2,2002-02-23,2002-02-25,5,669076906945,XWHMYB019C,1723,2002-02-26
TE-P-65792592,Christina,Li,Li.Christina@cleardesk.com,42,31,2001-01-06,2001-01-07,1,722501762129,BJHTMU282A,1662,2001-01-09
TE-E-72102330,Rachel,Flores,Flores.Rachel@cleardesk.com,417,10,2007-12-29,2007-12-29,4,944189212770,IAIDHS026E,1624,2007-12-29
TE-D-01533038,Stephanie,Ortiz,Ortiz.Stephanie@cleardesk.com,31,26,2021-05-05,2021-05-08,5,967029703309,QJHBDJ251F,1542,2021-05-08
TE-K-35088713,Danielle,Hayes,Hayes.Danielle@cleardesk.com,335,5,2023-06-25,2023-06-26,4,148208283754,NEHXUF858T,1324,2023-06-26
TE-Q-75826848,William,Bell,Bell.William@cleardesk.com,214,34,2004-01-08,2004-01-10,5,763092792240,HWAFZM894P,1013,2004-01-10
TE-O-83424532,Jake,Goodwin,Goodwin.Jake@cleardesk.com,229,27,2011-03-15,2011-03-17,1,562916116267,XERPAE942V,72,2011-03-19
TE-A-53133707,Jennifer,Ochoa,Ochoa.Jennifer@cleardesk.com,190,10,2021-11-01,2021-11-02,1,379886993122,COOEKP907N,824,2021-11-05
TE-V-41883326,Stephanie,Hamilton,Hamilton.Stephanie@cleardesk.com,59,6,2012-10-04,2012-10-06,2,993990857779,PPCIRG870G,500,2012-10-07
TE-P-00402907,Gabrielle,Mercer,Mercer.Gabrielle@cleardesk.com,397,6,2001-04-20,2001-04-21,5,204649685890,CSZGHC014R,1124,2001-04-21
TE-D-54963485,Amanda,Rojas,Rojas.Amanda@cleardesk.com,22,26,2007-06-18,2007-06-20,2,205019540406,KFIDHP163W,505,2007-06-22
TE-U-30218633,Nicholas,Williams,Williams.Nicholas@cleardesk.com,23,11,2002-12-21,2002-12-23,4,574271933446,FQGYPU944G,1093,2002-12-23
TE-Q-59491844,Diana,Mendez,Mendez.Diana@cleardesk.com,319,20,2018-05-11,2018-05-12,1,315791658973,YYUCSP464T,508,2018-05-15
TE-J-03191771,William,Humphrey,Humphrey.William@cleardesk.com,474,35,2015-09-08,2015-09-08,5,346710801747,KEHRLJ072R,1339,2015-09-10
TE-W-68530723,Austin,English,English.Austin@cleardesk.com,331,15,2017-12-18,2017-12-18,2,771278977655,JFWKFG364C,614,2017-12-20
TE-Y-89392182,Ashley,Waters,Waters.Ashley@cleardesk.com,371,15,2001-10-12,2001-10-12,5,664347275094,IBBPEP953V,53,2001-10-15
TE-I-63750323,Brittany,Boone,Boone.Brittany@cleardesk.com,492,2,2016-04-21,2016-04-21,3,184028152713,YGXZDK468A,1345,2016-04-22
TE-G-78960074,William,Bradford,Bradford.William@cleardesk.com,259,14,2000-10-20,2000-10-21,1,794033651623,ZJTIMJ562X,1133,2000-10-23
TE-K-67855732,David,Lewis,Lewis.David@cleardesk.com,488,33,2018-11-03,2018-11-05,4,940201027520,CUISHW561Z,721,2018-11-06
TE-K-49592335,John,Torres,Torres.John@cleardesk.com,439,11,2017-08-09,2017-08-10,5,386487925434,ZHOAGU713Y,198,2017-08-12
TE-G-91146032,Joseph,Swanson,Swanson.Joseph@cleardesk.com,108,25,2023-11-15,2023-11-17,2,956526661622,WVDZCL041X,1720,2023-11-18
TE-F-60711369,Daniel,Evans,Evans.Daniel@cleardesk.com,79,15,2015-01-16,2015-01-19,1,389371210307,VHOICZ182G,396,2015-01-21
TE-K-50652281,Noah,Robbins,Robbins.Noah@cleardesk.com,226,7,2016-02-02,2016-02-02,2,510911654255,SKHGGH783H,80,2016-02-03
TE-Z-76992108,Michael,Henry,Henry.Michael@cleardesk.com,331,7,2001-09-07,2001-09-08,2,998903042897,DGPAHL361L,711,2001-09-10
TE-D-11690540,Dale,Mccall,Mccall.Dale@cleardesk.com,43,22,2003-08-28,2003-08-28,4,283037875404,RSBOTE993K,1223,2003-08-28
TE-W-63840890,Mary,Wise,Wise.Mary@cleardesk.com,226,12,2008-10-08,2008-10-10,5,210861293260,OXKPLR882V,1493,2008-10-10
TE-U-79092164,Erica,Sanders,Sanders.Erica@cleardesk.com,87,30,2020-11-26,2020-11-26,1,179796921508,DOLNTH709B,1240,2020-11-26
TE-K-06774222,Benjamin,Benjamin,Benjamin.Benjamin@cleardesk.com,459,14,2022-06-10,2022-06-13,3,716950198098,VSCUUQ412L,912,2022-06-15
TE-E-05675819,Joseph,Warner,Warner.Joseph@cleardesk.com,178,19,2003-11-04,2003-11-04,4,093521306321,YLAKVU214R,37,2003-11-05
TE-R-38283010,Sara,Moreno,Moreno.Sara@cleardesk.com,171,2,2010-11-02,2010-11-05,1,331105046024,WZWDBC533O,1582,2010-11-06
TE-P-43172025,Sara,Washington,Washington.Sara@cleardesk.com,69,27,2020-07-15,2020-07-18,1,651438960683,VRBEDU444Z,775,2020-07-20
TE-P-89999775,Kimberly,Johnson,Johnson.Kimberly@cleardesk.com,367,12,2008-12-25,2008-12-26,4,299076401421,RLBIXU473Q,1778,2008-12-26
TE-U-26422585,Carla,Page,Page.Carla@cleardesk.com,211,27,2013-07-13,2013-07-16,3,665177964072,MSIYSB946C,1445,2013-07-18
TE-H-03708600,Frank,Mann,Mann.Frank@cleardesk.com,34,11,2014-07-29,2014-07-29,3,573158866086,EXIGGO051U,1025,2014-07-29
TE-F-89774222,Daniel,Beltran,Beltran.Daniel@cleardesk.com,194,1,2001-03-20,2001-03-20,4,996900354437,NUVDJR556O,1580,2001-03-23
TE-T-85531524,Kimberly,Cannon,Cannon.Kimberly@cleardesk.com,284,27,2014-09-09,2014-09-12,2,392300632115,MCYRFG293K,1695,2014-09-15
TE-Z-43221917,Tina,Clarke,Clarke.Tina@cleardesk.com,9,22,2019-10-08,2019-10-11,1,657833248077,GCNVRQ221N,463,2019-10-14
TE-R-83432844,Paula,Hanson,Hanson.Paula@cleardesk.com,442,31,2021-12-08,2021-12-10,2,106098614967,IMKMZO830I,641,2021-12-13
TE-C-49354928,Annette,Cervantes,Cervantes.Annette@cleardesk.com,19,24,2002-07-25,2002-07-26,4,454359742961,VATUIK314X,1608,2002-07-26
TE-W-19960929,Catherine,Marquez,Marquez.Catherine@cleardesk.com,445,2,2005-03-31,2005-03-31,5,840697337322,HEIYQZ068N,1128,2005-03-31
TE-W-39882628,Lauren,Ingram,Ingram.Lauren@cleardesk.com,121,32,2020-06-04,2020-06-05,3,238565811101,KFZGEI015I,191,2020-06-07
TE-E-28226532,Raven,Shepherd,Shepherd.Raven@cleardesk.com,270,35,2013-10-30,2013-10-30,3,110601328431,HVWQSQ208I,1112,2013-10-30
TE-P-80213487,Derek,Ruiz,Ruiz.Derek@cleardesk.com,353,24,2019-07-31,2019-07-31,4,174476886978,JUQVHZ701W,1735,2019-07-31
TE-O-47824514,Lorraine,Miller,Miller.Lorraine@cleardesk.com,287,13,2001-05-02,2001-05-03,3,485458570873,UZHAGF863T,1755,2001-05-04
TE-M-97045827,William,Bailey,Bailey.William@cleardesk.com,162,3,2001-11-23,2001-11-24,5,218586982748,POGOTQ756N,133,2001-11-24
TE-A-25523848,Debra,Ford,Ford.Debra@cleardesk.com,412,32,2012-08-18,2012-08-20,4,172216556672,SBFSYH756B,1383,2012-08-20
TE-P-15464961,Eric,Obrien,Obrien.Eric@cleardesk.com,418,8,2009-08-19,2009-08-20,3,503103511447,YYHPFN872P,1485,2009-08-22
TE-Y-09252603,Bradley,Walker,Walker.Bradley@cleardesk.com,7,28,2023-01-02,2023-01-02,2,536924244266,JSODWC823Z,131,2023-01-04
TE-G-01180001,Elizabeth,Ali,Ali.Elizabeth@cleardesk.com,32,11,2014-03-16,2014-03-18,2,446563290784,AMQQGN732E,1141,2014-03-19
TE-I-45843244,Randy,Leonard,Leonard.Randy@cleardesk.com,444,22,2022-06-17,2022-06-19,1,407764817629,ESWMRL855X,146,2022-06-21
TE-M-12225216,Carolyn,Davidson,Davidson.Carolyn@cleardesk.com,76,12,2005-03-25,2005-03-28,3,942587725053,VCPYGY949M,1199,2005-03-28
TE-I-61415489,Kyle,Morris,Morris.Kyle@cleardesk.com,42,35,2020-05-22,2020-05-24,3,834991226194,KUDXIX244H,1568,2020-05-25
TE-Q-39121732,Ian,Jackson,Jackson.Ian@cleardesk.com,386,12,2017-04-17,2017-04-19,4,580265354794,HASYLC279P,544,2017-04-21
TE-X-84444369,Jeanne,Moreno,Moreno.Jeanne@cleardesk.com,283,1,2015-09-18,2015-09-19,3,111612580421,LPAAIS988A,823,2015-09-21
TE-J-45312768,Richard,Powell,Powell.Richard@cleardesk.com,326,19,2016-06-10,2016-06-12,4,554055804077,DUQUDU461F,5,2016-06-13
TE-W-93361706,David,Williams,Williams.David@cleardesk.com,403,20,2020-05-05,2020-05-08,4,473397599023,FOCRIL999B,1140,2020-05-08
TE-X-00119621,Angela,Thomas,Thomas.Angela@cleardesk.com,329,21,2002-07-17,2002-07-19,2,503541703983,MILEFU912W,1411,2002-07-22
TE-P-99777704,Jessica,Chan,Chan.Jessica@cleardesk.com,24,9,2021-07-11,2021-07-12,4,649708132441,JSDRWL913D,1779,2021-07-14
TE-B-39932080,Laurie,Owens,Owens.Laurie@cleardesk.com,298,11,2009-08-23,2009-08-24,2,176045079303,JITTNB242Q,176,2009-08-26
TE-N-41453504,Darrell,Griffin,Griffin.Darrell@cleardesk.com,69,33,2014-07-07,2014-07-07,4,764855585449,HUXCYF567D,633,2014-07-10
TE-V-65318223,Adam,Chambers,Chambers.Adam@cleardesk.com,443,24,2004-05-17,2004-05-18,2,449360982563,FJBDUO778G,1643,2004-05-19
TE-P-34064076,Terri,Armstrong,Armstrong.Terri@cleardesk.com,255,21,2005-03-29,2005-03-29,2,290211746524,PDEJDU741D,1235,2005-03-29
TE-T-87734259,Erica,Doyle,Doyle.Erica@cleardesk.com,148,33,2008-05-08,2008-05-10,3,831865585716,ZNZIJS586M,69,2008-05-11
TE-E-80508710,Mary,Walker,Walker.Mary@cleardesk.com,449,18,2016-09-21,2016-09-24,5,481081623445,XUWFSV329N,828,2016-09-27
TE-G-19491906,Katherine,Kirk,Kirk.Katherine@cleardesk.com,125,28,2014-01-15,2014-01-17,4,267111932903,JEFQGO179D,767,2014-01-17
TE-Y-30855757,Chris,Roach,Roach.Chris@cleardesk.com,309,20,2018-02-26,2018-02-26,3,190653968646,GBYKZI326F,186,2018-02-26
TE-B-02367978,Brenda,Taylor,Taylor.Brenda@cleardesk.com,444,29,2015-06-22,2015-06-22,3,554692186292,RJZUIU829F,1021,2015-06-24
TE-O-92931431,Rebecca,Ramirez,Ramirez.Rebecca@cleardesk.com,80,15,2005-11-13,2005-11-14,3,253646724896,ONVJNT793T,613,2005-11-15
TE-R-70790465,Heidi,Wallace,Wallace.Heidi@cleardesk.com,342,5,2019-03-08,2019-03-11,4,164579886581,ZYTQAN882H,649,2019-03-13
TE-C-12202724,Wendy,Bennett,Bennett.Wendy@cleardesk.com,255,31,2010-11-18,2010-11-20,2,508044235806,DGUISG584K,79,2010-11-21
TE-V-35670274,Nicole,Thompson,Thompson.Nicole@cleardesk.com,439,17,2017-12-31,2017-12-31,4,413957098615,FSHWKR142M,892,2017-12-31
TE-W-70212568,Jay,Leonard,Leonard.Jay@cleardesk.com,6,7,2020-07-13,2020-07-14,3,819152590644,GFCLUR295V,608,2020-07-17
TE-Q-15610477,Brittany,Lamb,Lamb.Brittany@cleardesk.com,155,31,2003-07-11,2003-07-12,4,734411319014,UOMILG022X,1462,2003-07-14
TE-J-86805266,Michelle,Barnett,Barnett.Michelle@cleardesk.com,256,22,2023-11-20,2023-11-20,4,675089097796,XAZRJT884L,1007,2023-11-23
TE-M-94175674,Robin,Smith,Smith.Robin@cleardesk.com,143,28,2010-11-05,2010-11-06,5,650539389771,IYINXQ437A,344,2010-11-08
TE-B-71845222,Jill,Knox,Knox.Jill@cleardesk.com,469,23,2012-07-23,2012-07-25,5,943197838191,WUKAGW796B,836,2012-07-27
TE-C-68888633,Kayla,Williams,Williams.Kayla@cleardesk.com,3,22,2002-01-20,2002-01-21,2,943680862784,QVEXGD382Y,1496,2002-01-22
TE-G-60048380,Christopher,Love,Love.Christopher@cleardesk.com,32,11,2018-06-26,2018-06-26,4,378973579795,UDIARS470N,1516,2018-06-26
TE-P-84306454,Isaac,Delgado,Delgado.Isaac@cleardesk.com,151,24,2021-03-13,2021-03-15,5,332705875284,HSPGOZ342T,1338,2021-03-17
TE-U-52869639,Jason,Morris,Morris.Jason@cleardesk.com,44,27,2001-03-29,2001-03-29,5,714712845459,AREWHU964A,1667,2001-03-29
TE-E-37596966,Desiree,Moore,Moore.Desiree@cleardesk.com,389,5,2017-10-08,2017-10-10,4,796573033412,OUUNFS238Q,1695,2017-10-10
TE-R-14340373,William,Wilson,Wilson.William@cleardesk.com,96,35,2022-03-05,2022-03-05,4,476977946009,ICUBFC841C,1781,2022-03-08
TE-J-44751358,Gloria,Martin,Martin.Gloria@cleardesk.com,130,7,2006-08-27,2006-08-27,3,767232400909,CTOGOR274N,548,2006-08-27
TE-X-44110483,Andrew,Brewer,Brewer.Andrew@cleardesk.com,370,34,2022-10-17,2022-10-18,5,896592248495,KWRKSU834J,28,2022-10-18
TE-G-11212840,James,Wright,Wright.James@cleardesk.com,185,35,2009-08-23,2009-08-25,4,116184415648,LBPYFS921O,801,2009-08-27
TE-P-07578406,David,Garrison,Garrison.David@cleardesk.com,216,34,2015-09-26,2015-09-26,5,526209764569,FHOAFJ962S,328,2015-09-26
TE-F-50928776,Brandon,Gibbs,Gibbs.Brandon@cleardesk.com,244,16,2007-11-26,2007-11-26,3,675933436246,UAVRHG869J,356,2007-11-26
TE-C-48911426,Matthew,Watson,Watson.Matthew@cleardesk.com,95,32,2006-04-08,2006-04-09,4,647572952527,OSONTI829X,109,2006-04-11
TE-H-32893385,Nicole,Smith,Smith.Nicole@cleardesk.com,375,34,2015-08-27,2015-08-27,2,760657299165,NQOFHZ311D,979,2015-08-27
TE-F-94463884,Karen,Sloan,Sloan.Karen@cleardesk.com,472,30,2007-11-07,2007-11-09,3,084766874594,HAJNZH040J,604,2007-11-09
TE-B-37107152,Troy,Downs,Downs.Troy@cleardesk.com,82,11,2002-04-16,2002-04-16,2,082559510362,RQLZRL194V,1684,2002-04-17
TE-S-74433227,Cindy,Gutierrez,Gutierrez.Cindy@cleardesk.com,281,23,2017-04-16,2017-04-18,4,914248732339,BYASRC346X,1091,2017-04-21
TE-K-55326813,Zachary,Holden,Holden.Zachary@cleardesk.com,495,8,2002-03-10,2002-03-13,4,321794483660,JABOUQ799T,1197,2002-03-13
TE-B-53364778,Rachel,White,White.Rachel@cleardesk.com,488,8,2002-06-13,2002-06-14,1,660202037268,WRBPWL360J,911,2002-06-14
TE-I-03628110,Zachary,West,West.Zachary@cleardesk.com,17,33,2017-04-28,2017-04-28,3,168752367217,VCNQIM079B,530,2017-04-28
TE-Z-07548106,Scott,Ramos,Ramos.Scott@cleardesk.com,316,25,2017-09-30,2017-09-30,1,790885570678,ITMKKX276S,903,2017-09-30
TE-Q-60686041,Natalie,Jones,Jones.Natalie@cleardesk.com,252,7,2012-11-25,2012-11-26,1,723797447478,SXYRUQ660Z,1151,2012-11-26
TE-P-94968536,Eric,Stewart,Stewart.Eric@cleardesk.com,147,21,2019-08-09,2019-08-11,2,277572003971,ENEJEY212Q,14,2019-08-11
TE-X-53726396,Cassandra,Wang,Wang.Cassandra@cleardesk.com,18,26,2007-05-18,2007-05-19,2,957672133384,FISPLP862B,587,2007-05-20
TE-N-62596274,Donna,Hamilton,Hamilton.Donna@cleardesk.com,26,6,2005-01-09,2005-01-10,5,316274789926,QOIYEG907W,155,2005-01-11
TE-T-56867117,Michael,Gray,Gray.Michael@cleardesk.com,66,25,2008-10-25,2008-10-26,2,987103870891,JCBKOW871S,1020,2008-10-26
TE-C-86579873,Lisa,Johnson,Johnson.Lisa@cleardesk.com,311,16,2011-11-25,2011-11-26,5,806471524249,VIVXEC038N,960,2011-11-26
TE-J-67219728,Jeremiah,Gentry,Gentry.Jeremiah@cleardesk.com,296,14,2017-10-17,2017-10-19,4,784949900230,PKNEZQ748D,445,2017-10-22
TE-V-02702159,Linda,Harrison,Harrison.Linda@cleardesk.com,477,34,2009-12-03,2009-12-04,1,415793013519,AVBOYN786Y,1049,2009-12-05
TE-F-79597457,Carlos,Young,Young.Carlos@cleardesk.com,52,21,2021-05-22,2021-05-23,4,041067114939,GMAOHC194I,738,2021-05-25
TE-D-59528665,Peter,Hayes,Hayes.Peter@cleardesk.com,123,15,2015-01-11,2015-01-14,5,959156601855,CWMUGI551C,1587,2015-01-15
TE-O-80953570,Teresa,Church,Church.Teresa@cleardesk.com,375,7,2018-03-01,2018-03-02,3,385512913160,WAFAVG507H,1773,2018-03-03
TE-Q-76234168,Amanda,Huff,Huff.Amanda@cleardesk.com,179,21,2011-11-23,2011-11-26,4,771712741115,CSUMRO824D,1016,2011-11-26
TE-X-10851557,Dustin,Smith,Smith.Dustin@cleardesk.com,164,7,2004-04-07,2004-04-08,1,723947593034,YWZKQG868J,797,2004-04-09
TE-F-81000399,Jennifer,Alexander,Alexander.Jennifer@cleardesk.com,365,34,2014-12-03,2014-12-05,4,354133782976,DBYNJJ777B,1112,2014-12-06
TE-X-04918804,Kevin,White,White.Kevin@cleardesk.com,85,12,2017-08-20,2017-08-20,5,294222232270,PEMWIU565Y,1,2017-08-23
TE-J-99084985,James,Kim,Kim.James@cleardesk.com,386,23,2021-05-01,2021-05-02,5,747500208815,KVIWPG540E,363,2021-05-02
TE-D-15594939,Timothy,Henderson,Henderson.Timothy@cleardesk.com,71,29,2015-11-16,2015-11-17,1,159158970844,SYAGMB825H,177,2015-11-18
TE-W-17773414,Jessica,Martin,Martin.Jessica@cleardesk.com,433,34,2008-04-09,2008-04-11,2,891688081192,VRHDHM504O,168,2008-04-11
TE-H-16860507,Michael,Stein,Stein.Michael@cleardesk.com,437,5,2006-03-28,2006-03-28,3,248116465405,ADRZRO070W,1211,2006-03-28
TE-J-09011544,Donna,Cunningham,Cunningham.Donna@cleardesk.com,118,15,2002-12-29,2002-12-29,1,695184069208,SMDOMQ871U,1766,2002-12-29
TE-V-07256552,Stephanie,Vang,Vang.Stephanie@cleardesk.com,172,17,2011-01-24,2011-01-25,3,355766149692,UYAHOO178G,1116,2011-01-26
TE-D-19269463,Vernon,Morton,Morton.Vernon@cleardesk.com,86,21,2009-09-22,2009-09-23,5,053535425920,JPLBQY788K,613,2009-09-25
TE-W-81072099,David,Barr,Barr.David@cleardesk.com,1,18,2014-03-01,2014-03-01,2,910790275934,VASZIQ430Z,253,2014-03-03
TE-A-26723268,Patricia,Mayo,Mayo.Patricia@cleardesk.com,418,17,2013-02-06,2013-02-07,4,381524471021,ADJMJP699N,667,2013-02-10
TE-F-93324339,Adam,Hill,Hill.Adam@cleardesk.com,156,15,2013-08-09,2013-08-10,4,168941153681,OIGEQO132B,280,2013-08-12
TE-Q-57631186,Jennifer,Reeves,Reeves.Jennifer@cleardesk.com,229,34,2020-11-09,2020-11-09,2,644135314457,DXTFYG700W,217,2020-11-12
TE-H-93679877,Natalie,Benitez,Benitez.Natalie@cleardesk.com,290,7,2002-07-28,2002-07-28,5,236087890071,WDLXVF017F,1067,2002-07-28
TE-P-65482546,Corey,Jones,Jones.Corey@cleardesk.com,196,24,2017-11-28,2017-11-28,5,740762024168,BLZBLH558P,1485,2017-11-28
TE-B-48984528,Phillip,Andrews,Andrews.Phillip@cleardesk.com,14,6,2009-10-18,2009-10-19,4,357302860609,ONKXBI471P,1112,2009-10-20
TE-Y-36614699,Riley,Howe,Howe.Riley@cleardesk.com,24,11,2012-04-02,2012-04-05,3,348779800427,QPBUBM587F,1312,2012-04-07
TE-A-87374901,Jeffrey,Casey,Casey.Jeffrey@cleardesk.com,227,7,2022-01-22,2022-01-25,5,868815583607,SWOAYO521T,1005,2022-01-25
TE-U-15257540,Jennifer,Romero,Romero.Jennifer@cleardesk.com,287,24,2014-04-10,2014-04-13,4,166725081150,BADLRP041Q,388,2014-04-13
TE-P-02794690,Katelyn,Erickson,Erickson.Katelyn@cleardesk.com,158,33,2005-02-22,2005-02-22,2,181582079848,NEKCAY098U,1534,2005-02-24
TE-Z-09108184,Rickey,Williams,Williams.Rickey@cleardesk.com,342,2,2001-02-25,2001-02-26,4,496835885781,ERDIXM342Y,1737,2001-02-26
TE-G-23828204,Donna,Bell,Bell.Donna@cleardesk.com,244,27,2016-07-28,2016-07-28,4,119670645783,UQWEHZ542T,144,2016-07-28
TE-B-15789136,Cynthia,Huber,Huber.Cynthia@cleardesk.com,269,9,2019-01-16,2019-01-18,4,134338999137,XRROYL035Y,1377,2019-01-19
TE-M-12399555,Jerry,Morgan,Morgan.Jerry@cleardesk.com,106,35,2008-06-17,2008-06-19,1,595805351550,RJSADP025L,109,2008-06-20
TE-C-38774427,Richard,Haas,Haas.Richard@cleardesk.com,100,24,2019-01-04,2019-01-05,3,628338827221,NFDZFL780Q,118,2019-01-07
TE-U-36254068,Andrew,Arellano,Arellano.Andrew@cleardesk.com,91,34,2013-07-31,2013-07-31,4,312892152361,GCVMFP621Z,1798,2013-07-31
TE-D-15477815,Jacqueline,Montgomery,Montgomery.Jacqueline@cleardesk.com,42,7,2020-12-04,2020-12-06,2,342467082953,SXLOOS506I,143,2020-12-07
TE-T-77224584,Jeffrey,Johnson,Johnson.Jeffrey@cleardesk.com,43,15,2000-02-11,2000-02-11,1,644018322012,EBVZLV759Z,952,2000-02-11
TE-U-67694520,Brian,Kim,Kim.Brian@cleardesk.com,94,14,2020-09-21,2020-09-23,2,826569995161,YNEDXX164Y,804,2020-09-24
TE-B-78023623,Lauren,Adkins,Adkins.Lauren@cleardesk.com,177,5,2015-08-19,2015-08-20,5,319608084270,RRSXID576T,869,2015-08-21
TE-Q-41941389,Karen,Webb,Webb.Karen@cleardesk.com,102,11,2000-07-22,2000-07-24,3,749008120490,QWXXBP966V,1623,2000-07-26
TE-B-14421463,Anthony,Miranda,Miranda.Anthony@cleardesk.com,367,1,2007-07-19,2007-07-22,4,874596896695,OGKLDV139G,461,2007-07-24
TE-Y-93691188,John,Oconnell,Oconnell.John@cleardesk.com,279,2,2015-12-11,2015-12-14,5,766568498209,WJSZGD884E,863,2015-12-16
TE-G-79714759,David,Mayer,Mayer.David@cleardesk.com,462,20,2023-06-20,2023-06-21,3,525193950213,PPQKZJ739Y,437,2023-06-21
